,APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name
1418,paithan,pigeon pea (tur),2015,december,1232,7978,9094,8774.0,2015-12,aurangabad,maharashtra
1419,chikhali,pigeon pea (tur),2015,december,9293,6900,9385,8095.0,2015-12,buldhana,maharashtra
1420,kalamb (os),pigeon pea (tur),2015,september,34,8384,8693,8620.0,2015-09,osmanabad,maharashtra
1421,kalamb (os),pigeon pea (tur),2015,november,8,8307,8686,8615.0,2015-11,osmanabad,maharashtra
1422,mangalwedha,pigeon pea (tur),2015,november,10,9000,9000,9000.0,2015-11,solapur,maharashtra
1423,mehkar,pigeon pea (tur),2015,august,450,7833,10242,9000.0,2015-08,buldhana,maharashtra
1424,beed,pigeon pea (tur),2015,september,43,7545,8917,8350.0,2015-09,beed,maharashtra
1425,sailu,pigeon pea (tur),2015,december,923,7786,8411,8147.0,2015-12,parbhani,maharashtra
1426,dudhani,pigeon pea (tur),2015,november,596,11128,11895,11769.0,2015-11,solapur,maharashtra
1427,solapur,pigeon pea (tur),2015,november,45,10181,10483,10483.0,2015-11,solapur,maharashtra
1428,parbhani,pigeon pea (tur),2015,december,716,7916,8258,8129.0,2015-12,parbhani,maharashtra
1429,manwat,pigeon pea (tur),2015,august,80,7533,9782,9153.0,2015-08,parbhani,maharashtra
1430,parbhani,pigeon pea (tur),2015,august,243,8090,8808,8576.0,2015-08,parbhani,maharashtra
1431,nagpur,pigeon pea (tur),2015,august,39,7659,8676,8422.0,2015-08,nagpur,maharashtra
1432,katol,pigeon pea (tur),2015,august,336,8227,8727,8539.0,2015-08,nagpur,maharashtra
1433,pathari,pigeon pea (tur),2015,august,16,8900,9801,9301.0,2015-08,parbhani,maharashtra
1434,savner,pigeon pea (tur),2015,august,354,8136,8725,8554.0,2015-08,nagpur,maharashtra
1435,akkolkot,pigeon pea (tur),2015,november,632,10859,12070,11450.0,2015-11,solapur,maharashtra
1436,akot,pigeon pea (tur),2015,august,2050,7840,9151,8468.0,2015-08,akola,maharashtra
1437,purna,pigeon pea (tur),2015,august,10,7300,8610,8470.0,2015-08,parbhani,maharashtra
1438,jintur,pigeon pea (tur),2015,december,3426,7767,8833,8440.0,2015-12,parbhani,maharashtra
1439,murum,pigeon pea (tur),2015,november,220,9701,11150,10425.0,2015-11,osmanabad,maharashtra
1440,sailu,pigeon pea (tur),2015,august,80,7000,10000,8781.0,2015-08,parbhani,maharashtra
1441,osmanabad,pigeon pea (tur),2015,november,25,10300,10300,10300.0,2015-11,osmanabad,maharashtra
1442,vaijapur,pigeon pea (tur),2015,february,6,8102,9102,8850.0,2015-02,aurangabad,maharashtra
1443,nandura,pigeon pea (tur),2015,august,773,6967,8980,8976.0,2015-08,buldhana,maharashtra
1444,daryapur,pigeon pea (tur),2015,september,1725,8064,9441,8922.0,2015-09,amaravathi,maharashtra
1445,ausa,pigeon pea (tur),2015,august,96,8858,9299,9073.0,2015-08,latur,maharashtra
1446,ahmedpur,pigeon pea (tur),2015,august,95,7933,8965,8863.0,2015-08,latur,maharashtra
1447,gevrai,pigeon pea (tur),2015,october,30,8793,10050,9594.0,2015-10,beed,maharashtra
1448,jalkot,pigeon pea (tur),2015,august,6,9000,9500,9250.0,2015-08,latur,maharashtra
1449,chandur bajar,pigeon pea (tur),2015,september,92,7500,9433,9293.0,2015-09,amaravathi,maharashtra
1450,patur,pigeon pea (tur),2015,december,1352,7950,9050,8602.0,2015-12,akola,maharashtra
1451,daryapur,pigeon pea (tur),2015,december,7276,6320,8866,8238.0,2015-12,amaravathi,maharashtra
1452,chandur rly.,pigeon pea (tur),2015,september,40,9018,9183,9183.0,2015-09,amaravathi,maharashtra
1453,yeotmal,pigeon pea (tur),2015,september,319,8222,9359,8752.0,2015-09,yewatmal,maharashtra
1454,udgir,pigeon pea (tur),2015,december,7704,10053,10342,10342.0,2015-12,latur,maharashtra
1455,nilanga,pigeon pea (tur),2015,december,1312,8522,9789,9467.0,2015-12,latur,maharashtra
1456,sangali,pigeon pea (tur),2015,october,12,8000,11500,10500.0,2015-10,sangli,maharashtra
1457,chakur,pigeon pea (tur),2015,february,9,8616,8767,8690.0,2015-02,latur,maharashtra
1458,latur-murud,pigeon pea (tur),2015,december,79,8268,9320,8996.0,2015-12,latur,maharashtra
1459,ahmedpur,pigeon pea (tur),2015,september,117,8603,9174,9174.0,2015-09,latur,maharashtra
1460,ahmedpur,pigeon pea (tur),2015,december,689,8727,9074,9071.0,2015-12,latur,maharashtra
1461,udgir,pigeon pea (tur),2015,august,419,9167,9500,9500.0,2015-08,latur,maharashtra
1462,nilanga,pigeon pea (tur),2015,august,158,8262,15466,8861.0,2015-08,latur,maharashtra
1463,latur,pigeon pea (tur),2015,august,4893,8600,10037,9537.0,2015-08,latur,maharashtra
1464,aurad shahajani,pigeon pea (tur),2015,december,3253,9015,9591,9218.0,2015-12,latur,maharashtra
1465,latur,pigeon pea (tur),2015,december,43853,8906,10760,10167.0,2015-12,latur,maharashtra
1466,jalkot,pigeon pea (tur),2015,december,617,7740,9254,8543.0,2015-12,latur,maharashtra
1467,devani,pigeon pea (tur),2015,december,183,8001,8916,8458.0,2015-12,latur,maharashtra
1468,ausa,pigeon pea (tur),2015,december,1600,8352,9795,9459.0,2015-12,latur,maharashtra
1469,gevrai,pigeon pea (tur),2015,september,53,8070,8944,8675.0,2015-09,beed,maharashtra
1470,malkapur,pigeon pea (tur),2015,november,86,6554,8892,8373.0,2015-11,buldhana,maharashtra
1471,zarijamini,pigeon pea (tur),2015,october,2,9055,9055,9055.0,2015-10,yewatmal,maharashtra
1472,gangapur,pigeon pea (tur),2015,november,3,8500,8700,8600.0,2015-11,aurangabad,maharashtra
1473,yeotmal,pigeon pea (tur),2015,october,58,9826,10690,9826.0,2015-10,yewatmal,maharashtra
1474,aarni,pigeon pea (tur),2015,september,223,8780,9590,9230.0,2015-09,yewatmal,maharashtra
1475,khamgaon,pigeon pea (tur),2015,november,157,7189,9393,8541.0,2015-11,buldhana,maharashtra
1476,murtizapur,pigeon pea (tur),2015,august,3217,7995,9043,8568.0,2015-08,akola,maharashtra
1477,nagpur,pigeon pea (tur),2015,october,72,8150,9600,9238.0,2015-10,nagpur,maharashtra
1478,anajngaon surji,pigeon pea (tur),2015,december,2536,7900,9078,8500.0,2015-12,amaravathi,maharashtra
1479,nandura,pigeon pea (tur),2015,november,25,7304,8393,8393.0,2015-11,buldhana,maharashtra
1480,balapur,pigeon pea (tur),2015,december,1308,6150,9150,8363.0,2015-12,akola,maharashtra
1481,achalpur,pigeon pea (tur),2015,september,260,9167,9517,9355.0,2015-09,amaravathi,maharashtra
1482,jamkhed,pigeon pea (tur),2015,december,1664,7985,8824,8404.0,2015-12,ahmadnagar,maharashtra
1483,manmad,pigeon pea (tur),2015,december,6,7976,8171,8118.0,2015-12,nasik,maharashtra
1484,ambejogai,pigeon pea (tur),2015,october,31,7620,8650,8190.0,2015-10,beed,maharashtra
1485,pusad,pigeon pea (tur),2015,october,79,9469,10922,10574.0,2015-10,yewatmal,maharashtra
1486,amarawati,pigeon pea (tur),2015,september,51,9315,9859,9463.0,2015-09,amaravathi,maharashtra
1487,katol,pigeon pea (tur),2015,october,39,8360,9426,9278.0,2015-10,nagpur,maharashtra
1488,murtizapur,pigeon pea (tur),2015,december,4221,8079,9122,8640.0,2015-12,akola,maharashtra
1489,chandur rly.,pigeon pea (tur),2015,december,220,7341,8525,8194.0,2015-12,amaravathi,maharashtra
1490,pusad,pigeon pea (tur),2015,september,223,8055,9061,8702.0,2015-09,yewatmal,maharashtra
1491,anajngaon surji,pigeon pea (tur),2015,september,172,8556,9122,8872.0,2015-09,amaravathi,maharashtra
1492,rahuri-vambori,pigeon pea (tur),2015,november,9,9412,9412,9412.0,2015-11,ahmadnagar,maharashtra
1493,digras,pigeon pea (tur),2015,september,24,8780,9029,8951.0,2015-09,yewatmal,maharashtra
1494,chandur bajar,pigeon pea (tur),2015,december,3109,7214,9076,8521.0,2015-12,amaravathi,maharashtra
1495,akola,pigeon pea (tur),2015,november,912,8173,9827,9130.0,2015-11,akola,maharashtra
1496,satana,pigeon pea (tur),2015,december,4,7000,8800,8301.0,2015-12,nasik,maharashtra
1497,ner parasopant,pigeon pea (tur),2015,september,56,8709,8803,8756.0,2015-09,yewatmal,maharashtra
1498,parbhani,pigeon pea (tur),2015,september,121,8305,9082,8849.0,2015-09,parbhani,maharashtra
1499,malegaon,pigeon pea (tur),2015,november,125,8040,8881,8683.0,2015-11,nasik,maharashtra
1500,manwat,pigeon pea (tur),2015,september,38,7672,8266,8388.0,2015-09,parbhani,maharashtra
1501,pathari,pigeon pea (tur),2015,september,9,8000,9000,8500.0,2015-09,parbhani,maharashtra
1502,sailu,pigeon pea (tur),2015,september,60,8253,9052,8652.0,2015-09,parbhani,maharashtra
1503,dondaicha,pigeon pea (tur),2015,december,167,7288,8393,8090.0,2015-12,dhule,maharashtra
1504,dondaicha-sindkheda,pigeon pea (tur),2015,december,4,8188,8251,8213.0,2015-12,dhule,maharashtra
1505,sangali,pigeon pea (tur),2015,september,30,6833,9700,8900.0,2015-09,sangli,maharashtra
1506,sangamner,pigeon pea (tur),2015,october,25,10000,10000,10000.0,2015-10,ahmadnagar,maharashtra
1507,mehkar,pigeon pea (tur),2015,july,100,4150,10101,9250.0,2015-07,buldhana,maharashtra
1508,balapur,pigeon pea (tur),2015,august,309,5375,8780,8360.0,2015-08,akola,maharashtra
1509,ausa,pigeon pea (tur),2015,october,5,7901,8975,8626.0,2015-10,latur,maharashtra
1510,latur,pigeon pea (tur),2015,october,2436,9831,12641,11705.0,2015-10,latur,maharashtra
1511,manwat,pigeon pea (tur),2015,october,12,6751,9851,9250.0,2015-10,parbhani,maharashtra
1512,udgir,pigeon pea (tur),2015,october,373,11206,11628,11628.0,2015-10,latur,maharashtra
1513,nilanga,pigeon pea (tur),2015,october,49,10425,11850,11425.0,2015-10,latur,maharashtra
1514,dudhani,pigeon pea (tur),2015,september,482,9757,9973,9943.0,2015-09,solapur,maharashtra
1515,parbhani,pigeon pea (tur),2015,october,46,8650,10050,9600.0,2015-10,parbhani,maharashtra
1516,kej,pigeon pea (tur),2015,october,7,9200,10785,9583.0,2015-10,beed,maharashtra
1517,ahmedpur,pigeon pea (tur),2015,october,57,8805,10678,10678.0,2015-10,latur,maharashtra
1518,solapur,pigeon pea (tur),2015,september,22,8594,8944,8911.0,2015-09,solapur,maharashtra
1519,ausa,pigeon pea (tur),2015,november,14,8900,10290,9760.0,2015-11,latur,maharashtra
1520,ahmedpur,pigeon pea (tur),2015,november,19,7870,8634,8634.0,2015-11,latur,maharashtra
1521,udgir,pigeon pea (tur),2015,november,165,9741,10126,10126.0,2015-11,latur,maharashtra
1522,nilanga,pigeon pea (tur),2015,november,6,10100,10100,10100.0,2015-11,latur,maharashtra
1523,sailu,pigeon pea (tur),2015,october,37,9311,9746,9518.0,2015-10,parbhani,maharashtra
1524,latur,pigeon pea (tur),2015,november,1702,8625,11407,10395.0,2015-11,latur,maharashtra
1525,nandgaon khandeshwar,pigeon pea (tur),2015,september,675,7169,9441,8301.0,2015-09,amaravathi,maharashtra
1526,ahmednagar,pigeon pea (tur),2015,december,513,7313,8760,8271.0,2015-12,ahmadnagar,maharashtra
1527,shirpur,pigeon pea (tur),2015,december,305,6935,8561,8061.0,2015-12,dhule,maharashtra
1528,rahata,pomegranate,2015,may,11024,1500,14767,8062.0,2015-05,ahmadnagar,maharashtra
1529,mumbai,pomegranate,2015,november,20209,4760,14040,9400.0,2015-11,mumbai,maharashtra
1530,akluj,pomegranate,2015,october,250,5000,8500,8500.0,2015-10,solapur,maharashtra
1531,mumbai,pomegranate,2015,october,17739,4815,11296,8056.0,2015-10,mumbai,maharashtra
1532,rahata,pomegranate,2015,april,9318,1500,15413,8565.0,2015-04,ahmadnagar,maharashtra
1533,kalyan,sesamum,2015,august,3,8000,10000,8500.0,2015-08,thane,maharashtra
1534,kalyan,sesamum,2015,september,9,9667,11600,10667.0,2015-09,thane,maharashtra
1535,pusad,sesamum,2015,january,5,7550,9205,8505.0,2015-01,yewatmal,maharashtra
1536,barshi,sesamum,2015,january,4,11000,11000,11000.0,2015-01,solapur,maharashtra
1537,barshi,sesamum,2015,october,1,9200,9200,9200.0,2015-10,solapur,maharashtra
1538,kalyan,sesamum,2015,july,12,10250,12000,11313.0,2015-07,thane,maharashtra
1539,kalyan,sesamum,2015,january,3,14000,16000,15000.0,2015-01,thane,maharashtra
1540,shrirampur,sesamum,2015,january,1,12100,12100,12100.0,2015-01,ahmadnagar,maharashtra
1541,digras,sesamum,2015,october,1,9600,9600,9600.0,2015-10,yewatmal,maharashtra
1542,kalyan,sesamum,2015,march,15,10440,12040,11240.0,2015-03,thane,maharashtra
1543,gevrai,sesamum,2015,january,14,10220,10270,10260.0,2015-01,beed,maharashtra
1544,jintur,sesamum,2015,january,5,8250,9050,8575.0,2015-01,parbhani,maharashtra
1545,lasalgaon,sesamum,2015,january,6,9562,12160,10173.0,2015-01,nasik,maharashtra
1546,jintur-bori,sesamum,2015,january,1,9800,9800,9800.0,2015-01,parbhani,maharashtra
1547,amarawati,sesamum,2015,may,72,8319,10438,9346.0,2015-05,amaravathi,maharashtra
1548,amarawati,sesamum,2015,april,48,8475,10531,9225.0,2015-04,amaravathi,maharashtra
1549,kej,sesamum,2015,january,11,8950,9226,8975.0,2015-01,beed,maharashtra
1550,dhule,sesamum,2015,august,18,8104,8104,8104.0,2015-08,dhule,maharashtra
1551,beed,sesamum,2015,november,5,8301,8301,8301.0,2015-11,beed,maharashtra
1552,indapur-bhigwan,sesamum,2015,january,7,8800,11000,9750.0,2015-01,pune,maharashtra
1553,beed,sesamum,2015,october,3,8700,9300,9300.0,2015-10,beed,maharashtra
1554,shegaon,sesamum,2015,january,50,8719,9403,9123.0,2015-01,buldhana,maharashtra
1555,ausa,sesamum,2015,january,20,8211,9226,9001.0,2015-01,latur,maharashtra
1556,nandura,sesamum,2015,january,125,8106,9350,8878.0,2015-01,buldhana,maharashtra
1557,chopda,sesamum,2015,january,39,8624,8692,8683.0,2015-01,jalgaon,maharashtra
1558,amarawati,sesamum,2015,june,54,8278,10444,9303.0,2015-06,amaravathi,maharashtra
1559,achalpur,sesamum,2015,january,1,8000,8500,8250.0,2015-01,amaravathi,maharashtra
1560,shirpur,sesamum,2015,january,59,8005,9308,8721.0,2015-01,dhule,maharashtra
1561,kada,sesamum,2015,july,2,9000,9000,9000.0,2015-07,beed,maharashtra
1562,khamgaon,sesamum,2015,january,149,7687,9293,8490.0,2015-01,buldhana,maharashtra
1563,jalgaon jamod-aasalgaon,sesamum,2015,january,4,9500,10500,10000.0,2015-01,buldhana,maharashtra
1564,ausa,sesamum,2015,september,2,9001,10500,9500.0,2015-09,latur,maharashtra
1565,kille dharur,sesamum,2015,january,20,8800,9200,9060.0,2015-01,beed,maharashtra
1566,umarga,sesamum,2015,september,1,8300,8300,8300.0,2015-09,osmanabad,maharashtra
1567,vaijapur,sesamum,2015,october,1,9401,9401,9401.0,2015-10,aurangabad,maharashtra
1568,kalamb (os),sesamum,2015,january,46,8146,8482,8321.0,2015-01,osmanabad,maharashtra
1569,aheri,sesamum,2015,january,144,7750,9250,8375.0,2015-01,gadchiroli,maharashtra
1570,daryapur,sesamum,2015,january,6,8800,8800,8800.0,2015-01,amaravathi,maharashtra
1571,umarga,sesamum,2015,january,48,7866,8612,8321.0,2015-01,osmanabad,maharashtra
1572,murum,sesamum,2015,january,7,8460,8460,8460.0,2015-01,osmanabad,maharashtra
1573,osmanabad,sesamum,2015,january,3,8700,10000,9350.0,2015-01,osmanabad,maharashtra
1574,nandurbar,sesamum,2015,june,15,8200,8200,8200.0,2015-06,nandurbar,maharashtra
1575,amarawati,sesamum,2015,july,24,8188,10125,8683.0,2015-07,amaravathi,maharashtra
1576,majalgaon,sesamum,2015,january,27,9069,9772,9314.0,2015-01,beed,maharashtra
1577,vaijapur,sesamum,2015,november,1,9301,9301,9301.0,2015-11,aurangabad,maharashtra
1578,beed,sesamum,2015,january,27,10193,10668,10580.0,2015-01,beed,maharashtra
1579,dhule,sesamum,2015,january,18,9108,9108,9108.0,2015-01,dhule,maharashtra
1580,amarawati,sesamum,2015,september,51,8468,9735,8766.0,2015-09,amaravathi,maharashtra
1581,ambejogai,sesamum,2015,january,56,8608,9242,8948.0,2015-01,beed,maharashtra
1582,hingoli,sesamum,2015,january,8,10000,10000,10000.0,2015-01,hingoli,maharashtra
1583,amarawati,sesamum,2015,august,39,8308,9642,8597.0,2015-08,amaravathi,maharashtra
1584,taloda,shepa,2015,february,19,7980,10350,9480.0,2015-02,nandurbar,maharashtra
1585,mumbai,spilt gerrn gram,2015,april,26262,9000,10000,9300.0,2015-04,mumbai,maharashtra
1586,kolhapur-laxmipuri,spilt gerrn gram,2015,february,100,10000,11000,10375.0,2015-02,kolhapur,maharashtra
1587,mumbai,spilt gerrn gram,2015,june,22641,9185,11015,10060.0,2015-06,mumbai,maharashtra
1588,mumbai,spilt gerrn gram,2015,september,25283,8664,9955,9339.0,2015-09,mumbai,maharashtra
1589,mumbai,spilt gerrn gram,2015,july,25368,8364,9720,9032.0,2015-07,mumbai,maharashtra
1590,mumbai,spilt gerrn gram,2015,december,29123,8967,9896,9431.0,2015-12,mumbai,maharashtra
1591,mumbai,spilt gerrn gram,2015,march,21500,8973,9973,9273.0,2015-03,mumbai,maharashtra
1592,kolhapur-laxmipuri,spilt gerrn gram,2015,december,110,9954,10246,10123.0,2015-12,kolhapur,maharashtra
1593,mumbai,spilt gerrn gram,2015,august,34488,8338,10000,9163.0,2015-08,mumbai,maharashtra
1594,kolhapur-laxmipuri,spilt gerrn gram,2015,november,299,10181,11505,10819.0,2015-11,kolhapur,maharashtra
1595,mumbai,spilt gerrn gram,2015,may,22864,9492,11158,10283.0,2015-05,mumbai,maharashtra
1596,mumbai,spilt gerrn gram,2015,january,22772,8508,9508,8808.0,2015-01,mumbai,maharashtra
1597,mumbai,spilt gerrn gram,2015,october,53816,10056,11541,10798.0,2015-10,mumbai,maharashtra
1598,kolhapur-laxmipuri,spilt gerrn gram,2015,january,325,9500,10933,10000.0,2015-01,kolhapur,maharashtra
1599,mumbai,spilt gerrn gram,2015,november,23138,9514,10405,9959.0,2015-11,mumbai,maharashtra
1600,mumbai,spilt gerrn gram,2015,february,18963,8823,9823,9123.0,2015-02,mumbai,maharashtra
1601,kolhapur-laxmipuri,spilt gerrn gram,2015,october,250,11067,11767,11367.0,2015-10,kolhapur,maharashtra
1602,mumbai,spilt pigeon pea,2015,july,46674,8000,10500,9250.0,2015-07,mumbai,maharashtra
1603,mumbai,spilt pigeon pea,2015,august,50794,9227,12182,10705.0,2015-08,mumbai,maharashtra
1604,mumbai,spilt pigeon pea,2015,december,54482,10537,16133,13335.0,2015-12,mumbai,maharashtra
1605,mumbai,spilt pigeon pea,2015,november,45157,10636,15832,13245.0,2015-11,mumbai,maharashtra
1606,kolhapur-laxmipuri,spilt pigeon pea,2015,december,235,15711,17244,16678.0,2015-12,kolhapur,maharashtra
1607,mumbai,spilt pigeon pea,2015,may,59190,8379,10942,9571.0,2015-05,mumbai,maharashtra
1608,pusad,spilt pigeon pea,2015,december,2,13500,13500,13500.0,2015-12,yewatmal,maharashtra
1609,kolhapur-laxmipuri,spilt pigeon pea,2015,october,135,17400,17842,17621.0,2015-10,kolhapur,maharashtra
1610,kolhapur-laxmipuri,spilt pigeon pea,2015,november,151,14553,16005,15379.0,2015-11,kolhapur,maharashtra
1611,pusad,spilt pigeon pea,2015,september,17,10851,11557,11401.0,2015-09,yewatmal,maharashtra
1612,mumbai,spilt pigeon pea,2015,june,47870,8381,11667,9557.0,2015-06,mumbai,maharashtra
1613,ahmedpur,spilt pigeon pea,2015,october,1,12100,12100,12100.0,2015-10,latur,maharashtra
1614,pusad,spilt pigeon pea,2015,november,3,9905,11000,11000.0,2015-11,yewatmal,maharashtra
1615,ahmedpur,spilt pigeon pea,2015,september,1,8300,8300,8300.0,2015-09,latur,maharashtra
1616,mumbai,spilt pigeon pea,2015,october,40341,12712,16981,14846.0,2015-10,mumbai,maharashtra
1617,mumbai,spilt pigeon pea,2015,september,57067,10119,14048,12083.0,2015-09,mumbai,maharashtra
1618,pusad,spilt pigeon pea,2015,october,9,10827,11731,11731.0,2015-10,yewatmal,maharashtra
1619,kolhapur-laxmipuri,split black gram,2015,december,89,15915,17081,16608.0,2015-12,kolhapur,maharashtra
1620,mumbai,split black gram,2015,september,13437,10543,12109,11326.0,2015-09,mumbai,maharashtra
1621,mumbai,split black gram,2015,november,26532,13877,15459,14668.0,2015-11,mumbai,maharashtra
1622,kolhapur-laxmipuri,split black gram,2015,november,117,15972,17167,16639.0,2015-11,kolhapur,maharashtra
1623,kolhapur-laxmipuri,split black gram,2015,february,193,8500,9000,8700.0,2015-02,kolhapur,maharashtra
1624,mumbai,split black gram,2015,october,22214,13156,15852,14504.0,2015-10,mumbai,maharashtra
1625,pusad,split black gram,2015,december,1,9105,9105,9105.0,2015-12,yewatmal,maharashtra
1626,mumbai,split black gram,2015,august,15942,10152,11239,10696.0,2015-08,mumbai,maharashtra
1627,kolhapur-laxmipuri,split black gram,2015,october,136,16295,17148,16714.0,2015-10,kolhapur,maharashtra
1628,mumbai,split black gram,2015,june,11603,10452,11667,11021.0,2015-06,mumbai,maharashtra
1629,mumbai,split black gram,2015,may,11427,9654,11467,10521.0,2015-05,mumbai,maharashtra
1630,kolhapur-laxmipuri,split black gram,2015,january,197,8100,9050,8600.0,2015-01,kolhapur,maharashtra
1631,mumbai,split black gram,2015,july,15466,10000,11040,10518.0,2015-07,mumbai,maharashtra
1632,mumbai,split black gram,2015,december,17558,13638,15731,14685.0,2015-12,mumbai,maharashtra
1633,mumbai,split lentil,2015,september,20220,7790,8490,8140.0,2015-09,mumbai,maharashtra
1634,mumbai,split lentil,2015,august,20461,7846,8488,8167.0,2015-08,mumbai,maharashtra
1635,kolhapur-laxmipuri,split lentil,2015,november,257,7971,8390,8190.0,2015-11,kolhapur,maharashtra
1636,kolhapur-laxmipuri,split lentil,2015,october,257,7817,8267,8092.0,2015-10,kolhapur,maharashtra
1637,mumbai,tamarind,2015,march,5822,6545,10727,8636.0,2015-03,mumbai,maharashtra
1638,mumbai,tamarind,2015,february,3774,6800,10255,8527.0,2015-02,mumbai,maharashtra
